name_category;img_product;name_product;url_product
Другой;200b757ba8b5d44afcd656d49d098a4f.jpg;Кофейные капсулы "Starbucks Espresso Roast" 57г;https://ru.sas.am/products/Кофейные_капсулы_Starbucks_Espresso_Roast_г_838833/
Другой;362dfa068be12c889df2d7232f2d7fdb.JPG;Кофе "Nespresso Fortissio Lungo" 10шт;https://ru.sas.am/products/Кофе_Nespresso_Fortissio_Lungo_шт_12496/
Другой;b854fadae5fec4744b2a463668261433.jpg;Кофе-капсулы "Nespresso Arpeggio" 50г ;https://ru.sas.am/products/Кофе_капсулы_Nespresso_Arpeggio_г__12489/
Другой;130b9a4b34e5b31128b49f03528d5904.jpg;Кофе-капсулы "Nespresso Ciocattino Variations" 50г ;https://ru.sas.am/products/Кофе_капсулы_Nespresso_Ciocattino_Variations_г__244488/
Другой;bd9cd4d10d71341788713819e6ca0bad.JPG;Кофе-капсулы "Nespresso Cosi" 50г ;https://ru.sas.am/products/Кофе_капсулы_Nespresso_Cosi_г__197497/
Другой;b7a7be7bfc618ae9390f4902a879304c.jpeg;Кофе-капсулы "Nespresso Dharkan" 50г ;https://ru.sas.am/products/Кофе_капсулы_Nespresso_Dharkan_г__375771/
Другой;fd9a143afd772d6c03f9ec44f39b2a3a.JPG;Кофе-капсулы "Nespresso Ethiopia" 57г;https://ru.sas.am/products/Кофе_капсулы_Nespresso_Ethiopia_г_656691/
Другой;602182b04616524b8045bcc341fb7caa.JPG;Кофе-капсулы "Nespresso Linizio Lungo" 55г;https://ru.sas.am/products/Кофе_капсулы_Nespresso_Linizio_Lungo_г_244489/
Другой;471e8e23411bf78da7a59e4205305826.jpg;Кофе-капсулы "Nespresso Vivalto Lungo" 55г ;https://ru.sas.am/products/Кофе_капсулы_Nespresso_Vivalto_Lungo_г__375768/
Другой;item_no_image.png;Кофейные капсулы "Nespresso Envivo Lungo" 55г;https://ru.sas.am/products/Кофейные_капсулы_Nespresso_Envivo_Lungo_г_543389/
Другой;item_no_image.png;Кофейные капсулы "Nespresso Kazaar" 60г;https://ru.sas.am/products/Кофейные_капсулы_Nespresso_Kazaar_г_375772/
Другой;item_no_image.png;Кофейные капсулы "Nespresso Volluto" 50г;https://ru.sas.am/products/Кофейные_капсулы_Nespresso_Volluto_г_375769/
Чай;db6d4368100f12a97d71b01cb65f5c2d.JPG;Набор листового чая "Tea Forté Single Steeps" 58.5г;https://ru.sas.am/products/Набор_листового_чая_Tea_Forté_Single_Steeps_г_230935/
Чай;f90eb3585ec748aec7583fe9cdce9df2.jpg;Чай "Greenfield Spring Melody" 25*1.5г;https://ru.sas.am/products/Чай_Greenfield_Spring_Melody_*_г_33153/
Чай;abc3fc10a24c05bc66d35fda0b0edc25.JPG;Чай "Greenfield Christmas Mystery" 25*1.5г;https://ru.sas.am/products/Чай_Greenfield_Christmas_Mystery_*_г_33110/
Чай;1abbfcd617b1d15dbf79f74d4016d18c.jpg;Чай "Greenfield Classic Breakfast" 25*1.5г;https://ru.sas.am/products/Чай_Greenfield_Classic_Breakfast_*_г_33114/
Чай;399deca1c60ef185a03ac5727e78f243.JPG;Чай "Greenfield Flying Dragon" 25*1.5г;https://ru.sas.am/products/Чай_Greenfield_Flying_Dragon_*_г_33126/
Чай;89d44f298e151edca93d89488ee7913c.jpg;Чай "Greenfield Golden Ceylon" 25*2г;https://ru.sas.am/products/Чай_Greenfield_Golden_Ceylon_*_г_33130/
Чай;b284c89e109534df6ecd36aac38d955d.JPG;Чай "Greenfield Kenyan Sunrise" 25*2г;https://ru.sas.am/products/Чай_Greenfield_Kenyan_Sunrise_*_г_33140/
Чай;e5cf4308ca571697c162fe4c4c08dd50.JPG;Чай "Greenfield Rich Camomile" 25*1.5г;https://ru.sas.am/products/Чай_Greenfield_Rich_Camomile_*_г_33152/
Чай;0fd475570a737229f220d5f9a0e2375b.jpg;Чай "Greenfield Summer Bouquet" 25*2г;https://ru.sas.am/products/Чай_Greenfield_Summer_Bouquet_*_г_33155/
Чай;bc0f385d8aa6a4630b27e4c9fdcd7478.JPG;Чай "Greenfield" Green Melissa" 25*1.5г;https://ru.sas.am/products/Чай_Greenfield_Green_Melissa_*_г_33131/
Чай;8d9f5bd3d308ff47b6855ec938626ad6.jpg;Թեյ "Greenfield Earl Grey Fantasy" 25*2г;https://ru.sas.am/products/Թեյ_Greenfield_Earl_Grey_Fantasy_*_г_33119/
Чай;ccc2ea2d9de566f77caa82860316e8db.JPG;Чай "Greenfield Christmas Mystery" 100г;https://ru.sas.am/products/Чай_Greenfield_Christmas_Mystery_г_33111/
Чай;8b771d766aa4bbf5b552b01e943eac34.jpg;Чай "Greenfield Classic Breakfast" 100г;https://ru.sas.am/products/Чай_Greenfield_Classic_Breakfast_г_33112/
Чай;a15d5c974256641846c37f56e0612f95.JPG;Чай "Greenfield Earl Grey Fantasy" 100г;https://ru.sas.am/products/Чай_Greenfield_Earl_Grey_Fantasy_г_33120/
