name_category;img_category;url_category;title
Кукурузные изделия;86998bd1ba9dd4d7eb92cd12e83b58c0.jpg;https://ru.sas.am/categories/%D0%9A%D1%83%D0%BA%D1%83%D1%80%D1%83%D0%B7%D0%BD%D1%8B%D0%B5_%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D1%8F__1211/;False
Другие;6221f8ae7cc8dbfd2e5b6f0e0127a7ea.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_3061/;False
Шоколадные конфеты, крем;278ee27f91b0ef26fb9408595ee5ad33.jpg;https://ru.sas.am/categories/%D0%A8%D0%BE%D0%BA%D0%BE%D0%BB%D0%B0%D0%B4%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BD%D1%84%D0%B5%D1%82%D1%8B_%D0%BA%D1%80%D0%B5%D0%BC_2810/;True
Наборы конфет;6ab8f14fc015cf420446c593fb10e2c9.jpg;https://ru.sas.am/categories/%D0%9D%D0%B0%D0%B1%D0%BE%D1%80%D1%8B_%D0%BA%D0%BE%D0%BD%D1%84%D0%B5%D1%82_1170/;False
Конфеты развесные;87743996ed4ef3a986a0a7c39d76dd65.jpg;https://ru.sas.am/categories/%D0%9A%D0%BE%D0%BD%D1%84%D0%B5%D1%82%D1%8B_%D1%80%D0%B0%D0%B7%D0%B2%D0%B5%D1%81%D0%BD%D1%8B%D0%B5_3031/;False
Плитка;8462fab41cc47c0d2afb1dcf2a86fa7b.jpg;https://ru.sas.am/categories/%D0%9F%D0%BB%D0%B8%D1%82%D0%BA%D0%B0_2825/;False
Батончик;c615cd4091b53a48bc4faa7582d9c3d8.jpg;https://ru.sas.am/categories/%D0%91%D0%B0%D1%82%D0%BE%D0%BD%D1%87%D0%B8%D0%BA_1187/;False
Крем;fe7f4eabb506006052b9ee146dfa5519.jpg;https://ru.sas.am/categories/%D0%9A%D1%80%D0%B5%D0%BC_2826/;False
Жевательная резинка, конфеты;aaee3c74c98021ae144c3b71f45708e9.jpg;https://ru.sas.am/categories/%D0%96%D0%B5%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%80%D0%B5%D0%B7%D0%B8%D0%BD%D0%BA%D0%B0_%D0%BA%D0%BE%D0%BD%D1%84%D0%B5%D1%82%D1%8B_2818/;True
Жевательная резинка;2d8e837fd5b9fe1f859cb9bba6632ad1.jpg;https://ru.sas.am/categories/%D0%96%D0%B5%D0%B2%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%80%D0%B5%D0%B7%D0%B8%D0%BD%D0%BA%D0%B0_2828/;False
Конфеты в упаковке;36afd60720558a66325215c98ee50e22.jpg;https://ru.sas.am/categories/%D0%9A%D0%BE%D0%BD%D1%84%D0%B5%D1%82%D1%8B_%D0%B2_%D1%83%D0%BF%D0%B0%D0%BA%D0%BE%D0%B2%D0%BA%D0%B5_2829/;False
Конфеты развесные;d21ec914c2f28f905b431f8ffa2f0cfb.jpg;https://ru.sas.am/categories/%D0%9A%D0%BE%D0%BD%D1%84%D0%B5%D1%82%D1%8B_%D1%80%D0%B0%D0%B7%D0%B2%D0%B5%D1%81%D0%BD%D1%8B%D0%B5_3755/;False
Соки и напитки;1ef108e003ba4385ac904558d9056361.png;https://ru.sas.am/categories/%D0%A1%D0%BE%D0%BA%D0%B8_%D0%B8_%D0%BD%D0%B0%D0%BF%D0%B8%D1%82%D0%BA%D0%B8_1050/;True
Напитки;9b6f466a46b0eadb918979fb57a06841.jpg;https://ru.sas.am/categories/%D0%9D%D0%B0%D0%BF%D0%B8%D1%82%D0%BA%D0%B8_2857/;True
Натуральный сок;8266974f7238162a6d2a5f7901252d11.jpg;https://ru.sas.am/categories/%D0%9D%D0%B0%D1%82%D1%83%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D1%81%D0%BE%D0%BA_1221/;False
Компот, сироп;36ae4b7415f6063b3ba99687f46785bf.jpg;https://ru.sas.am/categories/%D0%9A%D0%BE%D0%BC%D0%BF%D0%BE%D1%82_%D1%81%D0%B8%D1%80%D0%BE%D0%BF_2858/;False
Освежающий напиток;6a05c9f5bff51ef57dde395f2bcc4096.jpg;https://ru.sas.am/categories/%D0%9E%D1%81%D0%B2%D0%B5%D0%B6%D0%B0%D1%8E%D1%89%D0%B8%D0%B9_%D0%BD%D0%B0%D0%BF%D0%B8%D1%82%D0%BE%D0%BA_2859/;False
Вода;f998c1b90e0443de76c5b38fb940d3de.jpg;https://ru.sas.am/categories/%D0%92%D0%BE%D0%B4%D0%B0_3028/;False
Другие;2bbc4ddaf64fcb7655d586dded544547.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_2860/;False
Какао, кисель;b6875d9cd4f440d761e7bfad0677eb59.jpg;https://ru.sas.am/categories/%D0%9A%D0%B0%D0%BA%D0%B0%D0%BE_%D0%BA%D0%B8%D1%81%D0%B5%D0%BB%D1%8C_1212/;True
Горячий шоколад, капучино;cfcae3255e908a8b7c411756d65f4481.jpg;https://ru.sas.am/categories/%D0%93%D0%BE%D1%80%D1%8F%D1%87%D0%B8%D0%B9_%D1%88%D0%BE%D0%BA%D0%BE%D0%BB%D0%B0%D0%B4_%D0%BA%D0%B0%D0%BF%D1%83%D1%87%D0%B8%D0%BD%D0%BE__2856/;True
Слабоалкогольные напитки;afaa2ad57ddb34bae143f75faba99343.jpg;https://ru.sas.am/categories/%D0%A1%D0%BB%D0%B0%D0%B1%D0%BE%D0%B0%D0%BB%D0%BA%D0%BE%D0%B3%D0%BE%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BD%D0%B0%D0%BF%D0%B8%D1%82%D0%BA%D0%B8_1051/;True
Коктейль, энергетический напиток;dc74bd2cfb9d87a58e784842f5b50061.jpg;https://ru.sas.am/categories/%D0%9A%D0%BE%D0%BA%D1%82%D0%B5%D0%B9%D0%BB%D1%8C_%D1%8D%D0%BD%D0%B5%D1%80%D0%B3%D0%B5%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D0%BD%D0%B0%D0%BF%D0%B8%D1%82%D0%BE%D0%BA_1232/;False
Другие;8bdca33f242d044f9d6b6f9bf188af19.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_3078/;False
Кофе и чай;d85f475444b295a17503d925149df185.png;https://ru.sas.am/categories/%D0%9A%D0%BE%D1%84%D0%B5_%D0%B8_%D1%87%D0%B0%D0%B9_2846/;True
Кофе;e914fb5418c5aa9be2fb8d280da603cb.jpg;https://ru.sas.am/categories/%D0%9A%D0%BE%D1%84%D0%B5_7475/;True
Развесной;72c187e2449ca83882721a5f09808b89.jpg;https://ru.sas.am/categories/%D0%A0%D0%B0%D0%B7%D0%B2%D0%B5%D1%81%D0%BD%D0%BE%D0%B9_2852/;False
В упаковке;f740a9f68b95400e2c5f8e7286b64ddf.jpg;https://ru.sas.am/categories/%D0%92_%D1%83%D0%BF%D0%B0%D0%BA%D0%BE%D0%B2%D0%BA%D0%B5_2854/;False
Растворимый;4f19134376fbc681dc2244f7282607f7.jpg;https://ru.sas.am/categories/%D0%A0%D0%B0%D1%81%D1%82%D0%B2%D0%BE%D1%80%D0%B8%D0%BC%D1%8B%D0%B9_2855/;False
Холодный;ed8c2fa8b98003a8a9c672ebb0d5eaf9.jpg;https://ru.sas.am/categories/%D0%A5%D0%BE%D0%BB%D0%BE%D0%B4%D0%BD%D1%8B%D0%B9__3770/;False
Другой;f0187f908ea5f639fd48ef9773511843.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%BE%D0%B9_3065/;False
Чай;35693fe7e61cd0e2bbd3910eebf76382.jpg;https://ru.sas.am/categories/%D0%A7%D0%B0%D0%B9_2845/;True
В пакетиках;ce260505fc0abbfc17fb106305b1d124.jpg;https://ru.sas.am/categories/%D0%92_%D0%BF%D0%B0%D0%BA%D0%B5%D1%82%D0%B8%D0%BA%D0%B0%D1%85__2847/;False
Растворимый;43632332d9cb2a96725f34d66518fde2.jpg;https://ru.sas.am/categories/%D0%A0%D0%B0%D1%81%D1%82%D0%B2%D0%BE%D1%80%D0%B8%D0%BC%D1%8B%D0%B9_2848/;False
Листовой;bc09e208babb6262bd610005256de65d.jpg;https://ru.sas.am/categories/%D0%9B%D0%B8%D1%81%D1%82%D0%BE%D0%B2%D0%BE%D0%B9_2849/;False
Холодный;1ac5d44db259f59b787f90aeb8dd3ff8.jpg;https://ru.sas.am/categories/%D0%A5%D0%BE%D0%BB%D0%BE%D0%B4%D0%BD%D1%8B%D0%B9__5220/;False
Алкогольные напитки;6c7eaf5f18b375bc6497846718706919.png;https://ru.sas.am/categories/%D0%90%D0%BB%D0%BA%D0%BE%D0%B3%D0%BE%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%BD%D0%B0%D0%BF%D0%B8%D1%82%D0%BA%D0%B8_1052/;True
Вино;64f028e4a490ff08941bfc532ad6ec9a.jpg;https://ru.sas.am/categories/%D0%92%D0%B8%D0%BD%D0%BE_1236/;True
Армянское;9936f2699281c071f87cde26a6f6c76f.jpg;https://ru.sas.am/categories/%D0%90%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%BE%D0%B5_2865/;False
Импортное;8a9760f36dc5bf3cbbe9aa86a251410f.jpg;https://ru.sas.am/categories/%D0%98%D0%BC%D0%BF%D0%BE%D1%80%D1%82%D0%BD%D0%BE%D0%B5_2866/;False
Вермут;7fbc6c3c7e4a95c0f1911c868fa1c3f8.jpg;https://ru.sas.am/categories/%D0%92%D0%B5%D1%80%D0%BC%D1%83%D1%82_2870/;True
Шампанское, игристое вино;dd6c6b3796141ec6d8cef227de267fa0.jpg;https://ru.sas.am/categories/%D0%A8%D0%B0%D0%BC%D0%BF%D0%B0%D0%BD%D1%81%D0%BA%D0%BE%D0%B5_%D0%B8%D0%B3%D1%80%D0%B8%D1%81%D1%82%D0%BE%D0%B5_%D0%B2%D0%B8%D0%BD%D0%BE_2871/;True
Коньяк, бренди;5e826d17a883c59072addf2c450a0de9.jpg;https://ru.sas.am/categories/%D0%9A%D0%BE%D0%BD%D1%8C%D1%8F%D0%BA_%D0%B1%D1%80%D0%B5%D0%BD%D0%B4%D0%B8_1239/;True
Армянский;d0eea2ae693ff4b74735cc3da87bde1c.jpg;https://ru.sas.am/categories/%D0%90%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_1246/;False
Импортный;490876b6cc22a425c5e993c40c255fb3.jpg;https://ru.sas.am/categories/%D0%98%D0%BC%D0%BF%D0%BE%D1%80%D1%82%D0%BD%D1%8B%D0%B9_1247/;False
Виски;260e004f44a38b591b8b45e6762c2c2c.jpg;https://ru.sas.am/categories/%D0%92%D0%B8%D1%81%D0%BA%D0%B8_1248/;True
Водка;41f9c0a112fe34a4ebeb6a0317357b89.jpg;https://ru.sas.am/categories/%D0%92%D0%BE%D0%B4%D0%BA%D0%B0_1237/;True
Армянская;9ee73ba0f4550c31a3d49f75872f6e9f.jpg;https://ru.sas.am/categories/%D0%90%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_4104/;False
Импортная;3558c6043e7444f6e4aaa6f996e992e3.jpg;https://ru.sas.am/categories/%D0%98%D0%BC%D0%BF%D0%BE%D1%80%D1%82%D0%BD%D0%B0%D1%8F_4105/;False
Пиво;e664657e3fc58c2f66ac73fd3c79a683.jpg;https://ru.sas.am/categories/%D0%9F%D0%B8%D0%B2%D0%BE_1231/;True
Армянское;519be4ab13ade9d8471ac7662eecc18e.jpg;https://ru.sas.am/categories/%D0%90%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%BE%D0%B5_1233/;False
Импортное;599c4faf5ad252f72c50f5fa25db0f84.jpg;https://ru.sas.am/categories/%D0%98%D0%BC%D0%BF%D0%BE%D1%80%D1%82%D0%BD%D0%BE%D0%B5_1235/;False
Все к пиву;37816cd587f40063e84ad889844b450a.jpg;https://ru.sas.am/categories/%D0%92%D1%81%D0%B5_%D0%BA_%D0%BF%D0%B8%D0%B2%D1%83_3079/;False
Ром, текила;c7a71bb9472d37b705974d3de68d39d4.jpg;https://ru.sas.am/categories/%D0%A0%D0%BE%D0%BC_%D1%82%D0%B5%D0%BA%D0%B8%D0%BB%D0%B0_1250/;True
Джин, абсент;05d130e8bf229c6e3404daca4edbc79d.jpg;https://ru.sas.am/categories/%D0%94%D0%B6%D0%B8%D0%BD_%D0%B0%D0%B1%D1%81%D0%B5%D0%BD%D1%82_1251/;True
Ликер;8380a36625bc4120e3926df218d33cc8.jpg;https://ru.sas.am/categories/%D0%9B%D0%B8%D0%BA%D0%B5%D1%80_1241/;True
Другие;b92dd891f3eb1087d90ff418db000937.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_2872/;True
Табачные изделия;1f32a176192064ab1364fd179034458e.png;https://ru.sas.am/categories/%D0%A2%D0%B0%D0%B1%D0%B0%D1%87%D0%BD%D1%8B%D0%B5_%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D1%8F_1242/;True
Товары и аксессуары без дыма;15ee9723bd9b8b924e570354c978cce2.jpg;https://ru.sas.am/categories/%D0%A2%D0%BE%D0%B2%D0%B0%D1%80%D1%8B_%D0%B8_%D0%B0%D0%BA%D1%81%D0%B5%D1%81%D1%81%D1%83%D0%B0%D1%80%D1%8B_%D0%B1%D0%B5%D0%B7_%D0%B4%D1%8B%D0%BC%D0%B0_7165/;True
Сигара, сигарилла, табак;04a1af69e3e104077ab8baf990cbb719.jpg;https://ru.sas.am/categories/%D0%A1%D0%B8%D0%B3%D0%B0%D1%80%D0%B0_%D1%81%D0%B8%D0%B3%D0%B0%D1%80%D0%B8%D0%BB%D0%BB%D0%B0_%D1%82%D0%B0%D0%B1%D0%B0%D0%BA_1255/;True
Сигареты;180879ffbc731e95cf38cc216c6f641a.jpg;https://ru.sas.am/categories/%D0%A1%D0%B8%D0%B3%D0%B0%D1%80%D0%B5%D1%82%D1%8B_2873/;True
Армянские;7bb0db1b32a4a6038a0bf02e571c1fc5.jpg;https://ru.sas.am/categories/%D0%90%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B5_2874/;False
Импортные;dcfbdf47c847e31489d711011fc27dc6.jpg;https://ru.sas.am/categories/%D0%98%D0%BC%D0%BF%D0%BE%D1%80%D1%82%D0%BD%D1%8B%D0%B5_2875/;False
Мясные продукты;83d9286b36c656116ee1c33f53fe47aa.png;https://ru.sas.am/categories/%D0%9C%D1%8F%D1%81%D0%BD%D1%8B%D0%B5_%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%8B_2877/;True
Свежее мясо;f00ee844935d32c1c790ee967b6c82fe.jpg;https://ru.sas.am/categories/%D0%A1%D0%B2%D0%B5%D0%B6%D0%B5%D0%B5_%D0%BC%D1%8F%D1%81%D0%BE_3024/;True
Говядина;458128315b2a49c69c17408cb29b985c.jpg;https://ru.sas.am/categories/%D0%93%D0%BE%D0%B2%D1%8F%D0%B4%D0%B8%D0%BD%D0%B0_2878/;False
Свинина;be4c6ea41bd2166d62af4c6fe24cad7d.jpg;https://ru.sas.am/categories/%D0%A1%D0%B2%D0%B8%D0%BD%D0%B8%D0%BD%D0%B0_2879/;False
Баранина;437f4fa9a9c85ce847f83c45167219f0.jpg;https://ru.sas.am/categories/%D0%91%D0%B0%D1%80%D0%B0%D0%BD%D0%B8%D0%BD%D0%B0_2880/;False
Вареные мясопродукты;08f79ccbc808c6726077b0c89026a608.jpg;https://ru.sas.am/categories/%D0%92%D0%B0%D1%80%D0%B5%D0%BD%D1%8B%D0%B5_%D0%BC%D1%8F%D1%81%D0%BE%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%8B_2887/;True
Вареная колбаса;8c2b432d88de61fd0b5a634a2ff62c60.jpg;https://ru.sas.am/categories/%D0%92%D0%B0%D1%80%D0%B5%D0%BD%D0%B0%D1%8F_%D0%BA%D0%BE%D0%BB%D0%B1%D0%B0%D1%81%D0%B0_1282/;False
Ветчина;8688a43fffffaa65779b176d0bd4cd73.jpg;https://ru.sas.am/categories/%D0%92%D0%B5%D1%82%D1%87%D0%B8%D0%BD%D0%B0_1284/;False
Сосиски, сардельки;26a72caf15249774937bea13a04237e6.jpg;https://ru.sas.am/categories/%D0%A1%D0%BE%D1%81%D0%B8%D1%81%D0%BA%D0%B8_%D1%81%D0%B0%D1%80%D0%B4%D0%B5%D0%BB%D1%8C%D0%BA%D0%B8_1286/;False
Копченые мясопродукты;8ef3c7b563753ac5829fcdda9bb86430.jpg;https://ru.sas.am/categories/%D0%9A%D0%BE%D0%BF%D1%87%D0%B5%D0%BD%D1%8B%D0%B5_%D0%BC%D1%8F%D1%81%D0%BE%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%8B_2888/;True
Варено-копченая, полукопченая колбаса;6c7b36507166872eeba5338c08ac0609.jpg;https://ru.sas.am/categories/%D0%92%D0%B0%D1%80%D0%B5%D0%BD%D0%BE_%D0%BA%D0%BE%D0%BF%D1%87%D0%B5%D0%BD%D0%B0%D1%8F_%D0%BF%D0%BE%D0%BB%D1%83%D0%BA%D0%BE%D0%BF%D1%87%D0%B5%D0%BD%D0%B0%D1%8F_%D0%BA%D0%BE%D0%BB%D0%B1%D0%B0%D1%81%D0%B0__3020/;False
Сырокопченая колбаса;bd9250730d3d30246846f17af9e213f1.jpg;https://ru.sas.am/categories/%D0%A1%D1%8B%D1%80%D0%BE%D0%BA%D0%BE%D0%BF%D1%87%D0%B5%D0%BD%D0%B0%D1%8F_%D0%BA%D0%BE%D0%BB%D0%B1%D0%B0%D1%81%D0%B0_3021/;False
Другие;e7dd2f53fdf20acdcd0f29fedda40846.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_3083/;False
Мясной деликатес;7ca65301ae22ca68d611af47d3614ad1.jpg;https://ru.sas.am/categories/%D0%9C%D1%8F%D1%81%D0%BD%D0%BE%D0%B9_%D0%B4%D0%B5%D0%BB%D0%B8%D0%BA%D0%B0%D1%82%D0%B5%D1%81_3022/;True
Бастурма и суджук;5e4c9033246423518591099c88e80e8b.jpg;https://ru.sas.am/categories/%D0%91%D0%B0%D1%81%D1%82%D1%83%D1%80%D0%BC%D0%B0_%D0%B8_%D1%81%D1%83%D0%B4%D0%B6%D1%83%D0%BA_1275/;True
Мясная нарезка;d346a2883e860604af95090cfeae635f.jpg;https://ru.sas.am/categories/%D0%9C%D1%8F%D1%81%D0%BD%D0%B0%D1%8F_%D0%BD%D0%B0%D1%80%D0%B5%D0%B7%D0%BA%D0%B0_3023/;True
Птица и яйца;1f96b3b3a83ff4ac9f29738561e68a8f.png;https://ru.sas.am/categories/%D0%9F%D1%82%D0%B8%D1%86%D0%B0_%D0%B8_%D1%8F%D0%B9%D1%86%D0%B0_3135/;True
Птица;4140e0f12365047cc1bea5ba1c70f4e0.jpg;https://ru.sas.am/categories/%D0%9F%D1%82%D0%B8%D1%86%D0%B0_2881/;True
Курица, цыпленок;4f18e482acfe86d44d89183d5f528157.jpg;https://ru.sas.am/categories/%D0%9A%D1%83%D1%80%D0%B8%D1%86%D0%B0_%D1%86%D1%8B%D0%BF%D0%BB%D0%B5%D0%BD%D0%BE%D0%BA_2884/;False
Другие;86e4aeebf3815b1398603f510f5b44ba.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_2885/;False
Яйца;61d4198c79d5170fad0821bdb442368d.jpg;https://ru.sas.am/categories/%D0%AF%D0%B9%D1%86%D0%B0_1147/;True
Рыба и морепродукты;9b677afaad5caf105b5d6503b1f66c8e.png;https://ru.sas.am/categories/%D0%A0%D1%8B%D0%B1%D0%B0_%D0%B8_%D0%BC%D0%BE%D1%80%D0%B5%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%8B_2889/;True
Живая рыба;914722f9ea2fa768898924730aeb47fc.jpg;https://ru.sas.am/categories/%D0%96%D0%B8%D0%B2%D0%B0%D1%8F_%D1%80%D1%8B%D0%B1%D0%B0_2882/;True
Морепродукты;1c3cd91600f74f9466c32cd3aa6f62a9.jpg;https://ru.sas.am/categories/%D0%9C%D0%BE%D1%80%D0%B5%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%8B_2883/;True
Копченая рыба;3b3d0518b1bfc0af246e44860c72c738.jpg;https://ru.sas.am/categories/%D0%9A%D0%BE%D0%BF%D1%87%D0%B5%D0%BD%D0%B0%D1%8F_%D1%80%D1%8B%D0%B1%D0%B0_2890/;True
Пресервы;13237e10f67688272ca0acabb71a4561.jpg;https://ru.sas.am/categories/%D0%9F%D1%80%D0%B5%D1%81%D0%B5%D1%80%D0%B2%D1%8B_2891/;True
Импортные свежие морепродукты;53ee15be966b2e98b4b37f8b1b9768c9.jpg;https://ru.sas.am/categories/%D0%98%D0%BC%D0%BF%D0%BE%D1%80%D1%82%D0%BD%D1%8B%D0%B5_%D1%81%D0%B2%D0%B5%D0%B6%D0%B8%D0%B5_%D0%BC%D0%BE%D1%80%D0%B5%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%8B_6904/;True
Замороженная рыба;a13bdb3ebd24f2549e78f07ed697bb4e.jpg;https://ru.sas.am/categories/%D0%97%D0%B0%D0%BC%D0%BE%D1%80%D0%BE%D0%B6%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F_%D1%80%D1%8B%D0%B1%D0%B0_6270/;True
Икра;692f37498d78b5bd43f439ba5f157457.jpg;https://ru.sas.am/categories/%D0%98%D0%BA%D1%80%D0%B0_1299/;True
Другие;3b902b18d041e3e509693c3d67ab1b99.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_3018/;True
Замороженные продукты;e54b876f547af89f796a72a3a26d0922.png;https://ru.sas.am/categories/%D0%97%D0%B0%D0%BC%D0%BE%D1%80%D0%BE%D0%B6%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5_%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%8B_1056/;True
Птица;3b27ae59985bc5abb45cb5189f938983.jpg;https://ru.sas.am/categories/%D0%9F%D1%82%D0%B8%D1%86%D0%B0_1311/;True
Индейка;40c3c0a0f034868129df0fce7c43e6fd.jpg;https://ru.sas.am/categories/%D0%98%D0%BD%D0%B4%D0%B5%D0%B9%D0%BA%D0%B0_1326/;False
Курица, цыпленок;69a78feb7452848c8689a4c528e5017d.jpg;https://ru.sas.am/categories/%D0%9A%D1%83%D1%80%D0%B8%D1%86%D0%B0_%D1%86%D1%8B%D0%BF%D0%BB%D0%B5%D0%BD%D0%BE%D0%BA_2897/;False
Рыба, морепродукты;bb56e2bc7f1dd7dbef2438dc95369604.jpg;https://ru.sas.am/categories/%D0%A0%D1%8B%D0%B1%D0%B0_%D0%BC%D0%BE%D1%80%D0%B5%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D1%8B_1327/;True
Лед;2506cea6649c11fe97846f213badcf2b.jpg;https://ru.sas.am/categories/%D0%9B%D0%B5%D0%B4_2902/;True
Овощи, фрукты, ягоды;98d7e5cf39778b24e4b31704fa8882d8.jpg;https://ru.sas.am/categories/%D0%9E%D0%B2%D0%BE%D1%89%D0%B8_%D1%84%D1%80%D1%83%D0%BA%D1%82%D1%8B_%D1%8F%D0%B3%D0%BE%D0%B4%D1%8B_1313/;True
Полуфабрикаты;255c718b6dd295d85e2c048a194a990f.jpg;https://ru.sas.am/categories/%D0%9F%D0%BE%D0%BB%D1%83%D1%84%D0%B0%D0%B1%D1%80%D0%B8%D0%BA%D0%B0%D1%82%D1%8B_1310/;True
Блины;9f3da3f4c87fe1aa3c78c8e3bbb3b393.jpg;https://ru.sas.am/categories/%D0%91%D0%BB%D0%B8%D0%BD%D1%8B_1317/;False
Пельмени;67f26e2b3380771b4f2c5ed1263cef04.jpg;https://ru.sas.am/categories/%D0%9F%D0%B5%D0%BB%D1%8C%D0%BC%D0%B5%D0%BD%D0%B8_2894/;False
Вареники, хинкали;9b404db225b6198af276b8abe3d2f3a9.jpg;https://ru.sas.am/categories/%D0%92%D0%B0%D1%80%D0%B5%D0%BD%D0%B8%D0%BA%D0%B8_%D1%85%D0%B8%D0%BD%D0%BA%D0%B0%D0%BB%D0%B8_1315/;False
Ишли, фрикадельки;eba1e54edbf192581b97fab9b0261f5c.jpg;https://ru.sas.am/categories/%D0%98%D1%88%D0%BB%D0%B8_%D1%84%D1%80%D0%B8%D0%BA%D0%B0%D0%B4%D0%B5%D0%BB%D1%8C%D0%BA%D0%B8__2713/;False
Палочки, наггетсы;d7c20d987581ae8a752252621fb83d0d.jpg;https://ru.sas.am/categories/%D0%9F%D0%B0%D0%BB%D0%BE%D1%87%D0%BA%D0%B8_%D0%BD%D0%B0%D0%B3%D0%B3%D0%B5%D1%82%D1%81%D1%8B_2714/;False
Котлеты;c7dc79a954848bfb100ef9615df6a64a.jpg;https://ru.sas.am/categories/%D0%9A%D0%BE%D1%82%D0%BB%D0%B5%D1%82%D1%8B_3016/;False
Лепешки для пиццы, пицца;919d9fabc41dd52ee33baf25798d7da2.jpg;https://ru.sas.am/categories/%D0%9B%D0%B5%D0%BF%D0%B5%D1%88%D0%BA%D0%B8_%D0%B4%D0%BB%D1%8F_%D0%BF%D0%B8%D1%86%D1%86%D1%8B_%D0%BF%D0%B8%D1%86%D1%86%D0%B0_1318/;False
Тесто;a44feff9b69f3f351d6f0170e155ac12.jpg;https://ru.sas.am/categories/%D0%A2%D0%B5%D1%81%D1%82%D0%BE_2715/;False
Полуфабрикаты из теста;cd9299c300f32378e66833e12f4b02f5.jpg;https://ru.sas.am/categories/%D0%9F%D0%BE%D0%BB%D1%83%D1%84%D0%B0%D0%B1%D1%80%D0%B8%D0%BA%D0%B0%D1%82%D1%8B_%D0%B8%D0%B7_%D1%82%D0%B5%D1%81%D1%82%D0%B0_2895/;False
Другие;8be2aecd5458011328c22f5a3b6633dc.JPG;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_3017/;False
Мороженое;cb2c9019d1c36eb1dd9a890d390d6741.jpg;https://ru.sas.am/categories/%D0%9C%D0%BE%D1%80%D0%BE%D0%B6%D0%B5%D0%BD%D0%BE%D0%B5_2899/;True
Армянское;b0a411c31b27987fcab40dc06ed3d12f.jpg;https://ru.sas.am/categories/%D0%90%D1%80%D0%BC%D1%8F%D0%BD%D1%81%D0%BA%D0%BE%D0%B5_2900/;False
Импортное;71b6953fabacfc23d3a82c619e1f9901.jpg;https://ru.sas.am/categories/%D0%98%D0%BC%D0%BF%D0%BE%D1%80%D1%82%D0%BD%D0%BE%D0%B5_2901/;False
Другие;0b2c73211a88ba23e5b3b77a22224567.jpg;https://ru.sas.am/categories/%D0%94%D1%80%D1%83%D0%B3%D0%B8%D0%B5_3085/;True
Готовая еда ;01371a19e5a0097f0b8a40d25a99c64e.png;https://ru.sas.am/categories/%D0%93%D0%BE%D1%82%D0%BE%D0%B2%D0%B0%D1%8F_%D0%B5%D0%B4%D0%B0__1054/;True
Салаты;e08320b4f8e5c82fc14c867f29b5d63c.jpg;https://ru.sas.am/categories/%D0%A1%D0%B0%D0%BB%D0%B0%D1%82%D1%8B_2876/;True
